tcol,f1,f2,foo
0.3709374999999998,524.1619703086994,970.7320764912247,nonce
0.37718749999999984,531.862424937759,1010.0089953001838,nonce
0.3834374999999998,562.8929808379663,1018.5249277481743,nonce
0.38968749999999985,629.2678875931304,1118.7685772141879,nonce
0.39593749999999983,679.8938835457607,1206.8891794627557,nonce
0.4021874999999998,707.907503536773,1229.3172865394774,nonce
0.40843749999999984,744.7174026518014,1262.1837434907527,nonce
0.4146874999999998,774.8335958771527,1327.8128480488488,nonce
0.42093749999999985,774.6391591148433,1271.8905370093316,nonce
0.42718749999999983,791.6114452783684,1287.3472920259915,nonce
0.4334374999999998,819.8206549856524,1393.0721235336766,nonce
0.43968749999999984,831.8114040343303,1408.5346993585745,nonce
0.4459374999999998,850.5820785764708,1390.3165523729567,nonce
0.45218749999999985,864.9272140939402,1403.7179266715775,nonce
0.45843749999999983,861.6963135352936,1399.4818892412422,nonce
0.4646874999999998,858.4992761384524,1457.230764742713,nonce
0.47093749999999984,861.1680808693786,1482.3243109488135,nonce
0.4771874999999998,850.8727611861207,1483.777359567184,nonce
0.48343749999999985,810.3585827050032,1426.7632688574852,nonce
0.48968749999999983,789.6689995346974,1346.1710814602156,nonce
0.4959374999999998,772.3797205730027,1337.5714225595425,nonce
0.5021874999999998,765.5558574816005,1369.7058665735879,nonce
0.5084374999999999,745.5664509545654,1414.1781810451637,nonce
0.5146874999999999,723.58763109225,1452.549050649323,nonce
0.5209374999999998,720.0064003245939,1437.378054051817,nonce
0.5271874999999998,729.5985279479382,1367.6206308299552,nonce
0.5334374999999998,761.9366764377609,1346.3664736203211,nonce
0.5396874999999999,749.2553872679449,1371.9054658945456,nonce
0.5459374999999999,725.2517365812307,1358.1771278826989,nonce
0.5521874999999998,711.7828817054686,1311.658404628241,nonce
0.5584374999999998,718.7362907182106,1304.9848220975255,nonce
0.5646874999999998,741.0541168506271,1280.196109682678,nonce
0.5709374999999999,731.9877174342314,1260.052065672866,nonce
0.5771874999999999,715.3972903863962,1198.6791196832712,nonce
0.5834374999999998,726.6546360292812,1145.5784886889696,nonce
0.5896874999999998,748.8389215438872,1124.597687566372,nonce
0.5959374999999998,833.8967929718973,1198.8545829020609,nonce
0.6021874999999999,819.63522999452,1260.1649294758658,nonce
0.6084374999999999,776.4717733968328,1253.4937024333904,nonce
0.6146874999999998,742.6878613948295,1271.9121195893495,nonce
0.6209374999999998,721.4860366840128,1255.9269482277882,nonce
0.6271874999999999,697.5887929825257,1229.3177514107183,nonce
0.6334374999999999,682.4117209369464,1193.3431172020066,nonce
0.6396874999999999,667.7356718607582,1162.2226237305003,nonce
0.6459374999999998,654.6119081652745,1137.24473262088,nonce
0.6521874999999998,641.5258112218676,1172.1287165820015,nonce
0.6584374999999999,628.3418698138648,1192.6543653259635,nonce
0.6646874999999999,612.8339676333316,1190.5696830657607,nonce
0.6709374999999999,602.1740991991492,1171.9808022225964,nonce
0.6771874999999998,583.5985997998929,1130.4168737865484,nonce
0.6834374999999998,583.7969504604507,1110.8949290867483,nonce
0.6896874999999999,585.4388939733849,1119.1989441196035,nonce
0.6959374999999999,580.6546260088007,1103.0483162151347,nonce
0.7021874999999999,570.8140215516498,1113.5674106340844,nonce
0.7084374999999998,561.9592756653286,1089.445115508656,nonce
0.7146874999999998,585.8017142540517,1057.3916765781503,nonce
0.7209374999999999,595.5126757111243,1119.1531884550366,nonce
0.7271874999999999,575.0537409175498,1152.038994095166,nonce
0.7334374999999999,564.8690015060531,1123.1195245037873,nonce
0.7396874999999998,605.8421577060931,1099.4880660015872,nonce
0.7459374999999998,633.0635000118164,1179.4485318233963,nonce
0.7521874999999999,607.8882965394547,1147.4993784700087,nonce
0.7584374999999999,649.5541376739781,1225.4950225329596,nonce
0.7646874999999999,657.5253135763394,1265.1955552840986,nonce
0.7709374999999998,620.4483248744684,1359.9120413281464,nonce
0.7771874999999998,612.5442089843764,1390.7935265563883,nonce
0.7834374999999999,604.9086565357915,1411.809118027936,nonce
0.7896874999999999,624.6384988317079,1424.306382277611,nonce
0.7959374999999999,671.0927606854102,1353.4906848673122,nonce
0.8021874999999998,674.9281093008576,1955.174578414932,nonce
0.8084374999999998,714.9170528370167,1403.689536976153,nonce
0.8146874999999999,677.4839904017689,1383.6163056186288,nonce
0.8209374999999999,621.9710467036432,1361.0538712243763,nonce
0.8271874999999999,622.3110514415016,1348.9962509420707,nonce
0.8334374999999998,628.4758468438946,1282.9165962182728,nonce
0.8396874999999998,631.9584803361057,1298.4378006764416,nonce
0.8459374999999999,645.7023549488906,1258.433146585151,nonce
0.8521874999999999,657.0358458617518,1207.7823675927023,nonce
0.8584374999999999,576.9023022556979,1195.33744901639,nonce
0.8646874999999998,590.8775568147173,1163.0715288982014,nonce
0.8709374999999998,590.0539924929877,1201.5584631329864,nonce
0.8771874999999999,597.6331142134742,1274.6267162380525,nonce
0.8834374999999999,651.34715069773,1244.8129018980542,nonce
0.8896874999999999,639.074205203131,1243.2458206196338,nonce
0.8959374999999998,614.683407601879,1403.3818854950273,nonce
0.9021874999999998,624.5118332881318,1309.9641650082538,nonce
0.9084374999999999,642.5189192335364,1368.865766464068,nonce
0.9146874999999999,719.2221134013367,1169.591747188191,nonce
0.9209374999999999,879.4583847554989,1048.378716556181,nonce
0.9271874999999998,714.0209896880303,1370.3505689496012,nonce
0.9334374999999998,651.9814025463967,1301.9629254239785,nonce
0.9396874999999999,591.632506203031,1299.1949382458433,nonce
0.9459374999999999,572.947064511491,1322.7057256600085,nonce
0.9521874999999999,682.5639428624557,1294.2653202679373,nonce
0.9584374999999998,723.774219826786,1280.4275176053673,nonce
0.9646874999999998,647.2612488051298,1290.332428232794,nonce
0.9709374999999999,624.1844745199054,1359.2320730423908,nonce
0.9771874999999999,650.8043586033922,1355.2944160545767,nonce
0.9834374999999999,649.5321759893295,1359.2558881822738,nonce
0.9896874999999998,658.9171746694774,1529.6374794961534,nonce
0.9959374999999998,551.2029926369726,1471.607205466054,nonce
1.0021874999999998,548.6106391037927,1243.6860799584144,nonce
1.0084374999999999,549.0780152391811,1668.0196995777378,nonce
1.0146875,517.3204629132301,1711.056000378871,nonce
1.0209374999999998,498.1373801198765,1600.4868481117658,nonce
1.0271874999999997,481.5048951590321,1482.660175714162,nonce
1.0334374999999998,499.4068236315011,1525.196501257291,nonce
1.0396874999999999,501.8028384829949,1424.140198710351,nonce
1.0459375,504.2848812409252,1444.908658034532,nonce
1.0521875,505.5741814878651,1515.955851114417,nonce
1.0584374999999997,503.60531087620416,1568.1510423029126,nonce
1.0646874999999998,489.0536720915223,2226.45465535445,nonce
1.0709374999999999,550.7717531425693,2237.069441623269,nonce
1.0771875,461.2552908492175,620.1474477992921,nonce
1.0834375,674.517363018662,2376.6097294079823,nonce
1.0896874999999997,649.361866371515,1453.5753668935847,nonce
1.0959374999999998,480.00713659994585,644.797539469705,nonce
1.1021874999999999,592.8813120892798,711.8784640939588,nonce
1.1084375,515.4061796948749,996.8016448705536,nonce
1.1146875,514.246099676079,1091.480752413458,nonce
1.1209374999999997,546.9906664236748,1156.038456085419,nonce
1.1271874999999998,575.5047522445902,1366.1584933088486,nonce
1.1334374999999999,589.6230945213124,1522.5692330899233,nonce
1.1396875,589.9525321874796,1803.2548909699087,nonce
1.1459375,522.9245970662317,1873.7343103725184,nonce
1.1521874999999997,481.44256445672477,1896.841846894549,nonce
1.1584374999999998,465.0895720647588,2033.2703732450293,nonce
1.1646874999999999,506.04552724832615,2200.25487251187,nonce
1.1709375,502.4563710841616,2271.243652731778,nonce
1.1771875,560.4760258486335,2285.269363056032,nonce
1.1834374999999997,534.7545927777566,2334.4665885772874,nonce
1.1896874999999998,474.16156807104477,2437.15709320679,nonce
1.1959374999999999,481.6106574284151,2521.8802653337957,nonce
1.2021875,481.45707480647366,2484.796558333503,nonce
1.2084375,453.5264579058604,2425.4822326292665,nonce
1.2146874999999997,459.14363002141573,2399.727318415334,nonce
1.2209374999999998,476.5723011900074,2409.0128541834806,nonce
1.2271874999999999,557.9797752543055,2410.3193340922626,nonce
1.2334375,592.5056379579672,2346.211541268609,nonce
1.2396875,551.3032801469996,2332.5178704206396,nonce
1.2459374999999997,546.3361911986001,2229.7456635635635,nonce
1.2521874999999998,517.0712889163505,2040.0086918407314,nonce
1.2584374999999999,361.13709396567606,2144.541054234801,nonce
1.2646875,322.64326020525493,2204.05986717857,nonce
1.2709375,356.522685570409,2276.1887595112717,nonce
1.2771874999999997,392.01713542439427,2426.498848648991,nonce
1.2834374999999998,390.4351242151436,2420.1464001715276,nonce
1.2896874999999999,363.3572826283514,2390.663766191005,nonce
1.2959375,379.3268830264158,2374.969004463906,nonce
1.3021875,761.1028796584832,2278.279221779959,nonce
1.3084374999999997,810.7390823944276,2294.2564664632187,nonce
1.3146874999999998,869.4721248453809,2167.286818008447,nonce
1.3209374999999999,867.143886396243,2086.409175864354,nonce
1.3271875,885.8132533409774,2047.131972504143,nonce
1.3334375,982.4569841755725,1900.0177635326347,nonce
1.3396874999999997,933.1134111586031,1588.3757186482062,nonce
1.3459374999999998,974.3414675441306,1437.3500974339745,nonce
1.3521874999999999,1082.4960108793114,1401.3579158470077,nonce
1.3584375,1043.5549530960238,1488.7585108305736,nonce
1.3646875,1162.45985715255,1451.158907950417,nonce
1.3709374999999997,1140.7457581293997,1747.0228754309692,nonce
1.3771874999999998,1107.352853797744,1720.2151423358437,nonce
1.3834374999999999,1155.2412953672583,2108.264269738046,nonce
1.3896875,1151.4601694920748,2152.480123381343,nonce
1.3959375,1256.8210315892134,1504.8741422441788,nonce
1.4021874999999997,438.6770959479787,1194.7845835378969,nonce
1.4084374999999998,638.6736253865771,1132.7824863247351,nonce
1.4146874999999999,864.7410440088629,1157.5279600682668,nonce
1.4209375,888.7127544792123,1188.7573541775978,nonce
1.4271875,883.3894380224853,1195.5659801854927,nonce
1.4334374999999997,874.7493330237347,1184.1397257098079,nonce
1.4396874999999998,916.1288917333455,1214.1516687796454,nonce
1.4459374999999999,944.570358812124,1272.3767256427295,nonce
1.4521875,937.8639066764256,1228.8144929157204,nonce
1.4584375,920.968024071955,1222.1947801394651,nonce
1.4646874999999997,949.8020084372268,1230.4931678027742,nonce
1.4709374999999998,955.2603902529632,1217.0531077231144,nonce
1.4771874999999999,951.835774393715,1232.6035978935602,nonce
1.4834375,966.3635744067656,1244.4772476713465,nonce
1.4896875,1009.9838663832958,1262.3724139483368,nonce
1.4959374999999997,1009.6399775261135,1303.8842914452366,nonce
1.5021874999999998,1025.4585120827219,1326.07167515341,nonce
1.5084374999999999,1026.68468273432,1330.7835708337568,nonce
1.5146875,1051.6874654376916,1324.4342481430772,nonce
1.5209375,219.1563151698197,1057.5240089031774,nonce
1.5271874999999997,1063.7373558158597,1516.4253776406804,nonce
1.5334374999999998,1092.8606252716636,1572.0091435136096,nonce
1.5396874999999999,1146.6277215876537,1606.8745533739352,nonce
1.5459375,1124.8772533649822,1539.0853773772083,nonce
1.5521875,1057.6285387393714,1338.4745074843615,nonce
1.5584374999999997,1001.2549462031712,1447.7813723371257,nonce
1.5646874999999998,890.7722383203511,1515.9059344969323,nonce
1.5709374999999999,935.9457965601902,1565.2960525077551,nonce
1.5771875,1054.8382270249915,1695.5464442037448,nonce
1.5834375,1100.2443191304305,1432.2945251768708,nonce
1.5896874999999997,1024.986177669986,1376.781846384789,nonce
1.5959374999999998,1018.6386406858102,1572.351736074297,nonce
1.6021874999999999,1138.2060354475573,1481.4565608647313,nonce
1.6084375,1166.8215315656714,1303.4214681102128,nonce
1.6146875,1149.2024231493842,1871.5870293266676,nonce
1.6209374999999997,1103.5645450301254,1688.5398006285866,nonce
1.6271874999999998,1097.6775792009853,1879.9007306220349,nonce
1.6334374999999999,1179.116233417709,1288.4330963675743,nonce
1.6396875,1117.4942316379445,2601.599715950323,nonce
1.6459375,742.9577518330224,2100.943295296672,nonce
1.6521874999999997,636.0285566545922,1449.2909838183623,nonce
1.6584374999999998,459.6685405892211,1395.7792819594276,nonce
1.6646874999999999,414.09110890813514,1567.2554416100386,nonce
1.6709375,427.2136525741008,1638.7944983629015,nonce
1.6771875,582.2941558946086,2043.4912510484792,nonce
1.6834374999999997,791.4502306368134,2044.5520666126577,nonce
1.6896874999999998,873.2877732589487,2010.1113085381298,nonce
1.6959374999999999,806.966283477911,1903.7314208752096,nonce
1.7021875,715.8979510709005,1723.2265406666304,nonce
1.7084375,650.229029078784,1535.3941350275772,nonce
1.7146874999999997,587.4294100666998,1368.7333045958994,nonce
1.7209374999999998,566.2153228553167,1289.0975528533247,nonce
1.7271874999999999,504.42779269839303,1264.648787990714,nonce
1.7334375,413.5807880896688,1437.8327564854162,nonce
1.7396875,407.63626537367134,1497.9134626688747,nonce
1.7459374999999997,359.40536744497865,1731.1017904545524,nonce
1.7521874999999998,307.62374783043407,1490.4189086527126,nonce
1.7584374999999999,304.9623241772894,1265.1081071165768,nonce
1.7646875,278.8748584132318,1405.5549892109484,nonce
1.7709375,302.52283211713626,1532.4960089250415,nonce
1.7771874999999997,473.06991098118704,1450.5523617394645,nonce
1.7834374999999998,554.4835652555292,1388.6975122845547,nonce
1.7896874999999999,598.2859542934617,1368.9603617231674,nonce
1.7959375,658.82054331551,1353.3897272403367,nonce
1.8021875,711.3952903703868,1395.7663919951708,nonce
1.8084374999999997,728.9847555311151,1452.9598561748883,nonce
1.8146874999999998,735.8711389826416,1460.6676558234853,nonce
1.8209374999999999,750.298835440206,1470.2828308750516,nonce
1.8271875,767.2826104198072,1512.20538142154,nonce
1.8334375,783.4644053492689,1526.1768057260253,nonce
1.8396874999999997,782.7145676648757,1505.285783247826,nonce
1.8459374999999998,775.4280189458322,1496.9927140798748,nonce
1.8521874999999999,776.9787776993943,1484.0103050086973,nonce
1.8584375,789.438544102121,1440.7699360691324,nonce
1.8646875,809.2801342173194,1379.1850696394965,nonce
1.8709374999999997,827.5672453415228,1321.1776345815117,nonce
1.8771874999999998,820.9424853339563,1374.9656747223353,nonce
1.8834374999999999,809.0052141169754,1433.379610742645,nonce
1.8896875,818.6487809893134,1400.344044843517,nonce
1.8959375,813.6631269651467,1321.0285991400729,nonce
1.9021874999999997,792.6327509047936,1324.1154598311696,nonce
1.9084374999999998,782.3271478477756,1305.5605748934372,nonce
1.9146874999999999,761.4029710919507,1270.6859238733116,nonce
1.9209375,771.8216786585681,1282.0137230676835,nonce
1.9271875,766.3266531935174,1239.6392941504475,nonce
1.9334374999999997,724.3311270411814,1209.0409378292688,nonce
1.9396874999999998,723.8748352007875,1212.8964530844903,nonce
1.9459374999999999,729.2591227052051,1142.7906409071875,nonce
1.9521875,694.9721782129972,1064.0159011469698,nonce
1.9584375,682.7595676762198,1070.449201011049,nonce
1.9646874999999997,653.7208183911196,1048.1535920455758,nonce
1.9709374999999998,625.4990539230514,1078.801520499228,nonce
